ClassificationID,SourceInventoryID,TargetName,FullPath,RelativePath,Dimension,ProposedLabel,ConfidenceTier,ConfidenceReason,RequiresReview
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_HK.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_HK.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en_GB.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en_GB.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en_GB.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en_GB.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en_AU.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en_AU.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/en_AU.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/en_AU.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/da.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/da.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/da.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/da.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fr.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/fr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/fr.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ro.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ro.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ro.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ro.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pt.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pt.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pt.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pt.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pt_PT.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pt_PT.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pt_PT.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pt_PT.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ms.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ms.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ms.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ms.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ko.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ko.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ko.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ko.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sl.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sl.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hu.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hu.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hu.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hu.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hi.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hi.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/tr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/tr.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/tr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/tr.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/vi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/vi.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/vi.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/vi.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/es_US.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/es_US.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
